1	1	89.331173	1	91.000000	85.141541	2	2.418790	3	4	1	2	0	0.0000
2	2	89.331173	2	91.000000	95.136745	2	2.074783	8	5	1	2	0	0.0000
3	3	89.331173	2	91.000000	91.907686	2	0.987290	3	2	1	1	0	0.0000
4	4	89.331173	1	91.000000	87.219482	2	0.767743	5	8	1	1	0	0.0000
5	5	89.331173	1	91.000000	84.341519	2	0.652921	4	6	2	2	0	0.0000
6	6	89.331173	1	91.000000	85.966284	1	0.510922	5	2	1	1	0	0.0000
7	7	89.331173	2	91.000000	93.841313	1	1.550324	5	4	1	2	0	0.0000
8	8	89.331173	2	91.000000	94.675316	2	0.451802	8	7	1	1	0	0.0000
9	9	89.331173	2	91.000000	94.270923	2	0.717688	7	5	1	1	0	0.0000
10	10	89.331173	1	91.000000	85.498027	1	2.933238	2	6	1	1	0	0.0000
11	11	89.331173	2	91.000000	94.282745	1	2.210117	4	2	1	1	0	0.0000
12	12	89.331173	1	91.000000	86.773340	2	0.598711	8	6	1	2	0	0.0000
13	13	89.331173	2	91.000000	92.567346	2	1.818826	4	3	2	1	0	0.0000
14	14	89.331173	1	91.000000	85.092570	2	0.699646	5	7	1	1	0	0.0000
15	15	89.331173	2	91.000000	94.453611	1	0.371294	5	2	1	1	0	0.0000
16	16	89.331173	1	91.000000	87.026493	2	0.513942	5	3	1	1	0	0.0000
17	17	89.331173	2	91.000000	96.595198	2	1.056364	2	7	1	1	0	0.0000
18	18	89.331173	1	91.000000	85.015869	4	6.210165	4	7	1	2	0	0.0000
19	19	89.331173	1	91.000000	85.106835	1	0.910170	2	4	1	2	0	0.0000
20	20	89.331173	1	91.000000	85.259039	1	1.645456	2	5	1	2	0	0.0000
21	21	89.331173	2	91.000000	93.027834	2	1.702578	4	5	1	2	0	0.0000
22	22	89.331173	1	91.000000	86.916168	2	2.485786	2	4	1	2	0	0.0000
23	23	89.331173	1	91.000000	85.649628	1	0.716965	2	3	1	1	0	0.0000
24	24	89.331173	1	91.000000	84.897100	1	0.836472	2	8	1	1	0	0.0000
25	25	89.331173	2	91.000000	97.169458	2	0.830873	2	4	1	1	0	0.0000
26	26	89.331173	2	91.000000	93.372143	2	1.123396	3	2	2	1	0	0.0000
27	27	89.331173	1	91.000000	85.945785	1	0.664286	7	4	1	2	0	0.0000
28	28	89.331173	1	91.000000	87.116243	1	0.945817	4	2	1	1	0	0.0000
29	29	89.331173	2	91.000000	97.702318	2	0.911594	4	3	1	2	0	0.0000
30	30	89.331173	2	91.000000	93.202664	2	1.224482	5	6	1	2	0	0.0000
31	31	89.331173	1	91.000000	85.448973	1	0.753512	7	4	1	1	0	0.0000
32	32	89.331173	1	91.000000	87.901343	1	0.607544	4	3	1	2	0	0.0000
33	1	62.026013	2	63.000000	64.688093	1	4.145711	8	6	2	1	1	3.8280
34	2	62.026013	2	63.000000	68.597551	1	2.588688	7	5	1	1	1	0.6198
35	3	62.026013	1	63.000000	56.477657	2	0.818919	3	4	1	1	1	0.9780
36	4	62.026013	1	63.000000	59.002692	1	3.570122	6	5	1	2	1	1.3931
37	5	62.026013	2	63.000000	66.374023	2	1.440618	5	6	1	2	1	2.3347
38	6	62.026013	2	63.000000	67.143151	2	0.848012	3	5	1	2	2	1.1737
39	7	62.026013	2	63.000000	69.956796	2	1.038245	3	4	1	2	2	2.2286
40	8	62.026013	2	63.000000	69.167713	2	0.809531	2	8	2	2	2	2.6168
41	9	62.026013	2	63.000000	66.847350	1	1.214212	3	4	1	1	1	1.3730
42	10	62.026013	1	63.000000	59.365685	2	1.277620	7	4	1	1	1	1.0496
43	11	62.026013	1	63.000000	59.148065	2	0.910905	2	5	1	1	1	1.8660
44	12	62.026013	2	63.000000	67.553577	1	2.062074	2	7	1	1	2	1.5062
45	13	62.026013	1	63.000000	56.785814	1	0.829052	6	2	1	1	1	1.1338
46	14	62.026013	2	63.000000	65.782726	1	1.951576	5	3	1	1	2	0.9265
47	15	62.026013	2	63.000000	63.585667	2	0.849299	3	6	1	2	2	0.5191
48	16	62.026013	2	63.000000	67.426033	2	1.538124	2	3	1	2	2	0.6761
49	17	62.026013	1	63.000000	59.009597	1	1.889099	4	5	1	2	1	0.8929
50	18	62.026013	1	63.000000	59.724747	1	0.880895	4	7	1	1	1	1.0693
51	19	62.026013	1	63.000000	59.780927	1	1.873880	2	6	1	1	1	1.4863
52	20	62.026013	2	63.000000	66.828922	2	1.601967	3	6	2	2	2	0.6652
53	21	62.026013	2	63.000000	67.438136	2	1.031157	5	3	1	1	1	0.8363
54	22	62.026013	1	63.000000	58.328718	1	1.899736	5	2	1	2	2	0.8775
55	23	62.026013	1	63.000000	58.643397	1	1.609506	7	8	1	1	1	0.5369
56	24	62.026013	2	63.000000	65.674902	1	1.611256	8	4	1	1	1	0.4178
57	25	62.026013	2	63.000000	64.519689	2	1.440617	3	7	2	2	2	0.6710
58	26	62.026013	1	63.000000	56.568313	1	0.731923	3	4	1	2	2	1.2624
59	1	78.929894	1	77.000000	73.986363	1	3.154987	3	7	1	2	0	0.0000
60	2	78.929894	1	77.000000	75.093499	1	0.935081	7	4	1	2	0	0.0000
61	3	78.929894	2	77.000000	80.354969	2	1.109507	3	7	1	1	0	0.0000
62	4	78.929894	2	77.000000	80.929755	1	1.524449	8	6	1	1	0	0.0000
63	5	78.929894	2	77.000000	83.138939	2	0.883187	4	2	1	2	0	0.0000
64	6	78.929894	2	77.000000	81.843677	2	0.691780	2	3	1	1	0	0.0000
65	7	78.929894	2	77.000000	83.626409	2	0.900336	4	5	1	2	0	0.0000
66	8	78.929894	2	77.000000	82.034430	1	1.236272	4	6	2	2	0	0.0000
67	9	78.929894	2	77.000000	81.596343	2	0.638375	2	7	1	1	0	0.0000
68	10	78.929894	1	77.000000	70.188646	2	0.881125	4	2	1	1	0	0.0000
69	11	78.929894	2	77.000000	83.652725	1	0.705542	5	7	1	1	0	0.0000
70	12	78.929894	2	77.000000	81.222804	2	1.897590	6	4	1	2	0	0.0000
71	13	78.929894	1	77.000000	72.395770	1	0.944636	3	5	1	2	0	0.0000
72	14	78.929894	2	77.000000	82.317092	1	0.790460	3	2	1	2	0	0.0000
73	15	78.929894	1	77.000000	71.270143	2	0.498991	2	8	1	1	0	0.0000
74	16	78.929894	1	77.000000	77.255616	1	0.723006	2	3	1	2	0	0.0000
